capacity,width_ms,soc_%,crate,d_raw,d_norm,mae
LFP 20Ah,300,20,1.5C,0.8215838362577491,0.13354634221961495,0.0183431633315531
LFP 20Ah,300,20,2C,1.0954451150103321,0.18330702627789291,0.0184494521930987
LFP 20Ah,300,20,2.5C,1.369306393762915,0.23306771033617085,0.0180371055330652
LFP 20Ah,300,25,0.5C,0.27386127875258304,0.03402497410305904,0.0152417796657281
LFP 20Ah,300,25,1C,0.5477225575051661,0.083785658161337,0.0174115216002716
LFP 20Ah,300,25,1.5C,0.8215838362577491,0.13354634221961495,0.017703493754636
LFP 20Ah,300,25,2C,1.0954451150103321,0.18330702627789291,0.0174692586713733
LFP 20Ah,300,25,2.5C,1.369306393762915,0.23306771033617085,0.0174983692415659
LFP 20Ah,300,30,0.5C,0.27386127875258304,0.03402497410305904,0.0144423726884282
LFP 20Ah,300,30,1C,0.5477225575051661,0.083785658161337,0.0167332693626744
LFP 20Ah,300,30,1.5C,0.8215838362577491,0.13354634221961495,0.0161204300575239
LFP 20Ah,300,30,2C,1.0954451150103321,0.18330702627789291,0.0162311767024108
LFP 20Ah,300,30,2.5C,1.369306393762915,0.23306771033617085,0.0162658610591618
LFP 20Ah,300,35,0.5C,0.27386127875258304,0.03402497410305904,0.0140389363890117
LFP 20Ah,300,35,1C,0.5477225575051661,0.083785658161337,0.0157024670674023
LFP 20Ah,300,35,1.5C,0.8215838362577491,0.13354634221961495,0.0155406296923498
LFP 20Ah,300,35,2C,1.0954451150103321,0.18330702627789291,0.015474949324731
LFP 20Ah,300,35,2.5C,1.369306393762915,0.23306771033617085,0.015276095675369
LFP 20Ah,300,40,0.5C,0.27386127875258304,0.03402497410305904,0.0138240938482721
LFP 20Ah,300,40,1C,0.5477225575051661,0.083785658161337,0.0150234291632652
LFP 20Ah,300,40,1.5C,0.8215838362577491,0.13354634221961495,0.0147973329738797
LFP 20Ah,300,40,2C,1.0954451150103321,0.18330702627789291,0.0149027446850749
LFP 20Ah,300,40,2.5C,1.369306393762915,0.23306771033617085,0.0150341121184972
LFP 20Ah,300,45,0.5C,0.27386127875258304,0.03402497410305904,0.0151951151643382
LFP 20Ah,300,45,1C,0.5477225575051661,0.083785658161337,0.014988064784479
LFP 20Ah,300,45,1.5C,0.8215838362577491,0.13354634221961495,0.0146377559523606
LFP 20Ah,300,45,2C,1.0954451150103321,0.18330702627789291,0.0152859835347268
LFP 20Ah,300,45,2.5C,1.369306393762915,0.23306771033617085,0.0142273572481508
LFP 20Ah,300,50,0.5C,0.27386127875258304,0.03402497410305904,0.0146728295206145
LFP 20Ah,300,50,1C,0.5477225575051661,0.083785658161337,0.0159711758378262
LFP 20Ah,300,50,1.5C,0.8215838362577491,0.13354634221961495,0.0153120359935055
LFP 20Ah,300,50,2C,1.0954451150103321,0.18330702627789291,0.0149720626251893
LFP 20Ah,300,50,2.5C,1.369306393762915,0.23306771033617085,0.015397989905116
LFP 20Ah,300,55,0.5C,0.27386127875258304,0.03402497410305904,0.0150949493781129
LFP 20Ah,300,55,1C,0.5477225575051661,0.083785658161337,0.0163419645777771
LFP 20Ah,300,55,1.5C,0.8215838362577491,0.13354634221961495,0.0157357773658306
LFP 20Ah,300,55,2C,1.0954451150103321,0.18330702627789291,0.0156853478378022
LFP 20Ah,300,55,2.5C,1.369306393762915,0.23306771033617085,0.0160949085016941
LFP 20Ah,300,60,0.5C,0.27386127875258304,0.03402497410305904,0.0148059987426308
LFP 20Ah,300,60,1C,0.5477225575051661,0.083785658161337,0.0155999408193929
LFP 20Ah,300,60,1.5C,0.8215838362577491,0.13354634221961495,0.0159405716222137
LFP 20Ah,300,60,2C,1.0954451150103321,0.18330702627789291,0.0157479142376863
LFP 20Ah,300,60,2.5C,1.369306393762915,0.23306771033617085,0.0153987742126252
LFP 20Ah,300,65,0.5C,0.27386127875258304,0.03402497410305904,0.0140762986168002
LFP 20Ah,300,65,1C,0.5477225575051661,0.083785658161337,0.0140096973934486
LFP 20Ah,300,65,1.5C,0.8215838362577491,0.13354634221961495,0.0141202271298875
LFP 20Ah,300,65,2C,1.0954451150103321,0.18330702627789291,0.0138437797535885
LFP 20Ah,300,65,2.5C,1.369306393762915,0.23306771033617085,0.0133074465182891
LFP 20Ah,300,70,0.5C,0.27386127875258304,0.03402497410305904,0.0109063716036435
LFP 20Ah,300,70,1C,0.5477225575051661,0.083785658161337,0.0104907753020207
LFP 20Ah,300,70,1.5C,0.8215838362577491,0.13354634221961495,0.0107759721180983
LFP 20Ah,300,70,2C,1.0954451150103321,0.18330702627789291,0.0106665895393009
LFP 20Ah,300,70,2.5C,1.369306393762915,0.23306771033617085,0.0104014732783548
LFP 20Ah,300,75,0.5C,0.27386127875258304,0.03402497410305904,0.0035018838639503
LFP 20Ah,300,75,1C,0.5477225575051661,0.083785658161337,0.0035893340752892
LFP 20Ah,300,75,1.5C,0.8215838362577491,0.13354634221961495,0.0032077803014858
LFP 20Ah,300,75,2C,1.0954451150103321,0.18330702627789291,0.0034740257894737
LFP 20Ah,300,75,2.5C,1.369306393762915,0.23306771033617085,0.0033026359261187
LFP 20Ah,500,5,0.5C,0.3535533905932738,0.04850505692931423,0.0232223271870316
LFP 20Ah,500,5,1C,0.7071067811865476,0.11274582381384739,0.0275871121318355
LFP 20Ah,500,5,1.5C,1.0606601717798214,0.17698659069838055,0.0269922401240766
LFP 20Ah,500,5,2C,1.4142135623730951,0.2412273575829137,0.0260510953154068
LFP 20Ah,500,5,2.5C,1.7677669529663689,0.3054681244674468,0.0255173106636873
LFP 20Ah,500,10,0.5C,0.3535533905932738,0.04850505692931423,0.0199023164746654
LFP 20Ah,500,10,1C,0.7071067811865476,0.11274582381384739,0.0192611204912679
LFP 20Ah,500,10,1.5C,1.0606601717798214,0.17698659069838055,0.0187124402774078
LFP 20Ah,500,10,2C,1.4142135623730951,0.2412273575829137,0.0188078373869706
LFP 20Ah,500,10,2.5C,1.7677669529663689,0.3054681244674468,0.0190857816623343
LFP 20Ah,500,15,0.5C,0.3535533905932738,0.04850505692931423,0.0190314437403861
LFP 20Ah,500,15,1C,0.7071067811865476,0.11274582381384739,0.0200307685182229
LFP 20Ah,500,15,1.5C,1.0606601717798214,0.17698659069838055,0.020164345140619
LFP 20Ah,500,15,2C,1.4142135623730951,0.2412273575829137,0.0196700705025399
LFP 20Ah,500,15,2.5C,1.7677669529663689,0.3054681244674468,0.0198377759134852
LFP 20Ah,500,20,0.5C,0.3535533905932738,0.04850505692931423,0.0182031099219922
LFP 20Ah,500,20,1C,0.7071067811865476,0.11274582381384739,0.0195132098371165
LFP 20Ah,500,20,1.5C,1.0606601717798214,0.17698659069838055,0.0189484736662882
LFP 20Ah,500,20,2C,1.4142135623730951,0.2412273575829137,0.0192257161076268
LFP 20Ah,500,20,2.5C,1.7677669529663689,0.3054681244674468,0.0188867010714441
LFP 20Ah,500,25,0.5C,0.3535533905932738,0.04850505692931423,0.0165612398457334
LFP 20Ah,500,25,1C,0.7071067811865476,0.11274582381384739,0.0188297067255092
LFP 20Ah,500,25,1.5C,1.0606601717798214,0.17698659069838055,0.0191793183872231
LFP 20Ah,500,25,2C,1.4142135623730951,0.2412273575829137,0.0189635824892794
LFP 20Ah,500,25,2.5C,1.7677669529663689,0.3054681244674468,0.0182010269265692
LFP 20Ah,500,30,0.5C,0.3535533905932738,0.04850505692931423,0.0158186999460144
LFP 20Ah,500,30,1C,0.7071067811865476,0.11274582381384739,0.0173409131497624
LFP 20Ah,500,30,1.5C,1.0606601717798214,0.17698659069838055,0.0169918898135777
LFP 20Ah,500,30,2C,1.4142135623730951,0.2412273575829137,0.0171724086723957
LFP 20Ah,500,30,2.5C,1.7677669529663689,0.3054681244674468,0.0165622053015192
LFP 20Ah,500,35,0.5C,0.3535533905932738,0.04850505692931423,0.0156354718366624
LFP 20Ah,500,35,1C,0.7071067811865476,0.11274582381384739,0.0165137761815397
LFP 20Ah,500,35,1.5C,1.0606601717798214,0.17698659069838055,0.0160449999869165
LFP 20Ah,500,35,2C,1.4142135623730951,0.2412273575829137,0.0162446075051344
LFP 20Ah,500,35,2.5C,1.7677669529663689,0.3054681244674468,0.0157590470035335
LFP 20Ah,500,40,0.5C,0.3535533905932738,0.04850505692931423,0.0148903253746491
LFP 20Ah,500,40,1C,0.7071067811865476,0.11274582381384739,0.0157606642494352
LFP 20Ah,500,40,1.5C,1.0606601717798214,0.17698659069838055,0.0161501949855088
LFP 20Ah,500,40,2C,1.4142135623730951,0.2412273575829137,0.0163443541393989
LFP 20Ah,500,40,2.5C,1.7677669529663689,0.3054681244674468,0.0159359529107917
LFP 20Ah,500,45,0.5C,0.3535533905932738,0.04850505692931423,0.0142483906123329
LFP 20Ah,500,45,1C,0.7071067811865476,0.11274582381384739,0.0153217329187778
LFP 20Ah,500,45,1.5C,1.0606601717798214,0.17698659069838055,0.0154034533569556
LFP 20Ah,500,45,2C,1.4142135623730951,0.2412273575829137,0.0151927441891628
LFP 20Ah,500,45,2.5C,1.7677669529663689,0.3054681244674468,0.014932589903477
LFP 20Ah,500,50,0.5C,0.3535533905932738,0.04850505692931423,0.0146623917967417
LFP 20Ah,500,50,1C,0.7071067811865476,0.11274582381384739,0.0159598015531102
LFP 20Ah,500,50,1.5C,1.0606601717798214,0.17698659069838055,0.0157774702458168
LFP 20Ah,500,50,2C,1.4142135623730951,0.2412273575829137,0.0159669857322631
LFP 20Ah,500,50,2.5C,1.7677669529663689,0.3054681244674468,0.0162662975881963
LFP 20Ah,500,55,0.5C,0.3535533905932738,0.04850505692931423,0.0157742682983373
LFP 20Ah,500,55,1C,0.7071067811865476,0.11274582381384739,0.0162968002220008
LFP 20Ah,500,55,1.5C,1.0606601717798214,0.17698659069838055,0.0168194788952273
LFP 20Ah,500,55,2C,1.4142135623730951,0.2412273575829137,0.0167242735846096
LFP 20Ah,500,55,2.5C,1.7677669529663689,0.3054681244674468,0.0167689432333578
LFP 20Ah,500,60,0.5C,0.3535533905932738,0.04850505692931423,0.0157832708202014
LFP 20Ah,500,60,1C,0.7071067811865476,0.11274582381384739,0.0159925042630435
LFP 20Ah,500,60,1.5C,1.0606601717798214,0.17698659069838055,0.0158183457204527
LFP 20Ah,500,60,2C,1.4142135623730951,0.2412273575829137,0.0156659774121537
LFP 20Ah,500,60,2.5C,1.7677669529663689,0.3054681244674468,0.0161456937881204
LFP 20Ah,500,65,0.5C,0.3535533905932738,0.04850505692931423,0.0141956620430195
LFP 20Ah,500,65,1C,0.7071067811865476,0.11274582381384739,0.0140289442301847
LFP 20Ah,500,65,1.5C,1.0606601717798214,0.17698659069838055,0.0138357078230535
LFP 20Ah,500,65,2C,1.4142135623730951,0.2412273575829137,0.0137553728137528
LFP 20Ah,500,65,2.5C,1.7677669529663689,0.3054681244674468,0.0131262259597485
LFP 20Ah,500,70,0.5C,0.3535533905932738,0.04850505692931423,0.0108891181043358
LFP 20Ah,500,70,1C,0.7071067811865476,0.11274582381384739,0.0106180926682746
LFP 20Ah,500,70,1.5C,1.0606601717798214,0.17698659069838055,0.0104630159601288
LFP 20Ah,500,70,2C,1.4142135623730951,0.2412273575829137,0.0105686467082376
LFP 20Ah,500,70,2.5C,1.7677669529663689,0.3054681244674468,0.0102761832928939
LFP 20Ah,500,75,0.5C,0.3535533905932738,0.04850505692931423,0.0033076011029409
LFP 20Ah,500,75,1C,0.7071067811865476,0.11274582381384739,0.0035376324707332
LFP 20Ah,500,75,1.5C,1.0606601717798214,0.17698659069838055,0.0034302420634919
LFP 20Ah,500,75,2C,1.4142135623730951,0.2412273575829137,0.0032756830697133
LFP 20Ah,500,75,2.5C,1.7677669529663689,0.3054681244674468,0.0034640166324426
LFP 20Ah,700,5,0.5C,0.4183300132670378,0.06027499048806146,0.0226102569476934
LFP 20Ah,700,5,1C,0.8366600265340756,0.13628569093134182,0.0317046342325746
LFP 20Ah,700,5,1.5C,1.2549900398011133,0.2122963913746222,0.0308841575676919
LFP 20Ah,700,5,2C,1.6733200530681511,0.2883070918179026,0.0297763800408249
LFP 20Ah,700,5,2.5C,2.091650066335189,0.36431779226118294,0.027634668267433
LFP 20Ah,700,10,0.5C,0.4183300132670378,0.06027499048806146,0.0196038824474007
LFP 20Ah,700,10,1C,0.8366600265340756,0.13628569093134182,0.0187676008469809
LFP 20Ah,700,10,1.5C,1.2549900398011133,0.2122963913746222,0.0187925071454781
LFP 20Ah,700,10,2C,1.6733200530681511,0.2883070918179026,0.0184832392021355
LFP 20Ah,700,10,2.5C,2.091650066335189,0.36431779226118294,0.017909846214344
LFP 20Ah,700,15,0.5C,0.4183300132670378,0.06027499048806146,0.0199015966365233
LFP 20Ah,700,15,1C,0.8366600265340756,0.13628569093134182,0.0202758198045812
LFP 20Ah,700,15,1.5C,1.2549900398011133,0.2122963913746222,0.0193996913554881
LFP 20Ah,700,15,2C,1.6733200530681511,0.2883070918179026,0.0195888531280312
LFP 20Ah,700,15,2.5C,2.091650066335189,0.36431779226118294,0.0194742953078729
LFP 20Ah,700,20,0.5C,0.4183300132670378,0.06027499048806146,0.0195333273515353
LFP 20Ah,700,20,1C,0.8366600265340756,0.13628569093134182,0.0200933419375609
LFP 20Ah,700,20,1.5C,1.2549900398011133,0.2122963913746222,0.0199619836081205
LFP 20Ah,700,20,2C,1.6733200530681511,0.2883070918179026,0.0194180076285608
LFP 20Ah,700,20,2.5C,2.091650066335189,0.36431779226118294,0.018469918191897
LFP 20Ah,700,25,0.5C,0.4183300132670378,0.06027499048806146,0.0181212538530954
LFP 20Ah,700,25,1C,0.8366600265340756,0.13628569093134182,0.0198635285023037
LFP 20Ah,700,25,1.5C,1.2549900398011133,0.2122963913746222,0.0190361377609041
LFP 20Ah,700,25,2C,1.6733200530681511,0.2883070918179026,0.0191187233660905
LFP 20Ah,700,25,2.5C,2.091650066335189,0.36431779226118294,0.0182364845038196
LFP 20Ah,700,30,0.5C,0.4183300132670378,0.06027499048806146,0.017103460454827
LFP 20Ah,700,30,1C,0.8366600265340756,0.13628569093134182,0.0181582323260511
LFP 20Ah,700,30,1.5C,1.2549900398011133,0.2122963913746222,0.0177902606852683
LFP 20Ah,700,30,2C,1.6733200530681511,0.2883070918179026,0.0174552102282457
LFP 20Ah,700,30,2.5C,2.091650066335189,0.36431779226118294,0.0167634458092621
LFP 20Ah,700,35,0.5C,0.4183300132670378,0.06027499048806146,0.0150963628803095
LFP 20Ah,700,35,1C,0.8366600265340756,0.13628569093134182,0.0171606437736584
LFP 20Ah,700,35,1.5C,1.2549900398011133,0.2122963913746222,0.0164837210709345
LFP 20Ah,700,35,2C,1.6733200530681511,0.2883070918179026,0.0161978199830199
LFP 20Ah,700,35,2.5C,2.091650066335189,0.36431779226118294,0.0164738287149071
LFP 20Ah,700,40,0.5C,0.4183300132670378,0.06027499048806146,0.0151397805697567
LFP 20Ah,700,40,1C,0.8366600265340756,0.13628569093134182,0.0163124287197478
LFP 20Ah,700,40,1.5C,1.2549900398011133,0.2122963913746222,0.0166593834464179
LFP 20Ah,700,40,2C,1.6733200530681511,0.2883070918179026,0.0165855838921
LFP 20Ah,700,40,2.5C,2.091650066335189,0.36431779226118294,0.01662506932173
LFP 20Ah,700,45,0.5C,0.4183300132670378,0.06027499048806146,0.0146436578798615
LFP 20Ah,700,45,1C,0.8366600265340756,0.13628569093134182,0.0154263921167761
LFP 20Ah,700,45,1.5C,1.2549900398011133,0.2122963913746222,0.0158440413547112
LFP 20Ah,700,45,2C,1.6733200530681511,0.2883070918179026,0.0160117116998886
LFP 20Ah,700,45,2.5C,2.091650066335189,0.36431779226118294,0.0165048016755198
LFP 20Ah,700,50,0.5C,0.4183300132670378,0.06027499048806146,0.0146832376036766
LFP 20Ah,700,50,1C,0.8366600265340756,0.13628569093134182,0.0166044777089788
LFP 20Ah,700,50,1.5C,1.2549900398011133,0.2122963913746222,0.0162783134007028
LFP 20Ah,700,50,2C,1.6733200530681511,0.2883070918179026,0.0157858661077701
LFP 20Ah,700,50,2.5C,2.091650066335189,0.36431779226118294,0.0168856920630806
LFP 20Ah,700,55,0.5C,0.4183300132670378,0.06027499048806146,0.0159449120335437
LFP 20Ah,700,55,1C,0.8366600265340756,0.13628569093134182,0.0174589896151355
LFP 20Ah,700,55,1.5C,1.2549900398011133,0.2122963913746222,0.0172659670112228
LFP 20Ah,700,55,2C,1.6733200530681511,0.2883070918179026,0.0169739776709711
LFP 20Ah,700,55,2.5C,2.091650066335189,0.36431779226118294,0.0181637178207677
LFP 20Ah,700,60,0.5C,0.4183300132670378,0.06027499048806146,0.01523368461446
LFP 20Ah,700,60,1C,0.8366600265340756,0.13628569093134182,0.0164144386759909
LFP 20Ah,700,60,1.5C,1.2549900398011133,0.2122963913746222,0.0165991374540617
LFP 20Ah,700,60,2C,1.6733200530681511,0.2883070918179026,0.016265586015251
LFP 20Ah,700,60,2.5C,2.091650066335189,0.36431779226118294,0.0175164629076384
LFP 20Ah,700,65,0.5C,0.4183300132670378,0.06027499048806146,0.0141616846001415
LFP 20Ah,700,65,1C,0.8366600265340756,0.13628569093134182,0.0134884943157924
LFP 20Ah,700,65,1.5C,1.2549900398011133,0.2122963913746222,0.0139432386239987
LFP 20Ah,700,65,2C,1.6733200530681511,0.2883070918179026,0.013449055748341
LFP 20Ah,700,65,2.5C,2.091650066335189,0.36431779226118294,0.0131175655520603
LFP 20Ah,700,70,0.5C,0.4183300132670378,0.06027499048806146,0.0107533051162531
LFP 20Ah,700,70,1C,0.8366600265340756,0.13628569093134182,0.0099288329820677
LFP 20Ah,700,70,1.5C,1.2549900398011133,0.2122963913746222,0.0098880794254538
LFP 20Ah,700,70,2C,1.6733200530681511,0.2883070918179026,0.0101319045006611
LFP 20Ah,700,70,2.5C,2.091650066335189,0.36431779226118294,0.0102750866714429
LFP 20Ah,700,75,0.5C,0.4183300132670378,0.06027499048806146,0.0032195093008344
LFP 20Ah,700,75,1C,0.8366600265340756,0.13628569093134182,0.0032388934150864
LFP 20Ah,700,75,1.5C,1.2549900398011133,0.2122963913746222,0.0033034920634918
LFP 20Ah,700,75,2C,1.6733200530681511,0.2883070918179026,0.0035597447325758
LFP 20Ah,700,75,2.5C,2.091650066335189,0.36431779226118294,0.003371218267842
LFP 20Ah,1000,5,0.5C,0.5,0.07511445383013626,0.0253986422412178
LFP 20Ah,1000,5,1C,1.0,0.16596461761549144,0.0348039719462193
LFP 20Ah,1000,5,1.5C,1.5,0.2568147814008466,0.033589086013898
LFP 20Ah,1000,5,2C,2.0,0.3476649451862018,0.0325869670089712
LFP 20Ah,1000,5,2.5C,2.5,0.438515108971557,0.0306588827235935
LFP 20Ah,1000,10,0.5C,0.5,0.07511445383013626,0.0190957994227773
LFP 20Ah,1000,10,1C,1.0,0.16596461761549144,0.0177276144286289
LFP 20Ah,1000,10,1.5C,1.5,0.2568147814008466,0.0178854788393621
LFP 20Ah,1000,10,2C,2.0,0.3476649451862018,0.0179953131275753
LFP 20Ah,1000,10,2.5C,2.5,0.438515108971557,0.0180826741004634
LFP 20Ah,1000,15,0.5C,0.5,0.07511445383013626,0.0198325109089171
LFP 20Ah,1000,15,1C,1.0,0.16596461761549144,0.0190204979617801
LFP 20Ah,1000,15,1.5C,1.5,0.2568147814008466,0.018999530489522
LFP 20Ah,1000,15,2C,2.0,0.3476649451862018,0.0199760874286503
LFP 20Ah,1000,15,2.5C,2.5,0.438515108971557,0.0192878171499124
LFP 20Ah,1000,20,0.5C,0.5,0.07511445383013626,0.0192542460015955
LFP 20Ah,1000,20,1C,1.0,0.16596461761549144,0.0197386618812573
LFP 20Ah,1000,20,1.5C,1.5,0.2568147814008466,0.0195873028232673
LFP 20Ah,1000,20,2C,2.0,0.3476649451862018,0.020180907092688
LFP 20Ah,1000,20,2.5C,2.5,0.438515108971557,0.0185913356205737
LFP 20Ah,1000,25,0.5C,0.5,0.07511445383013626,0.0182724285674079
LFP 20Ah,1000,25,1C,1.0,0.16596461761549144,0.0200736257994441
LFP 20Ah,1000,25,1.5C,1.5,0.2568147814008466,0.0199128029181493
LFP 20Ah,1000,25,2C,2.0,0.3476649451862018,0.0199335622688203
LFP 20Ah,1000,25,2.5C,2.5,0.438515108971557,0.0188656501487694
LFP 20Ah,1000,30,0.5C,0.5,0.07511445383013626,0.0171248088556709
LFP 20Ah,1000,30,1C,1.0,0.16596461761549144,0.0184804618185721
LFP 20Ah,1000,30,1.5C,1.5,0.2568147814008466,0.0177478573455059
LFP 20Ah,1000,30,2C,2.0,0.3476649451862018,0.0173861565865695
LFP 20Ah,1000,30,2.5C,2.5,0.438515108971557,0.0166067838166632
LFP 20Ah,1000,35,0.5C,0.5,0.07511445383013626,0.0157853094070113
LFP 20Ah,1000,35,1C,1.0,0.16596461761549144,0.0171980093482188
LFP 20Ah,1000,35,1.5C,1.5,0.2568147814008466,0.0170093726701515
LFP 20Ah,1000,35,2C,2.0,0.3476649451862018,0.0170931267672244
LFP 20Ah,1000,35,2.5C,2.5,0.438515108971557,0.0162075402448484
LFP 20Ah,1000,40,0.5C,0.5,0.07511445383013626,0.0152941742557721
LFP 20Ah,1000,40,1C,1.0,0.16596461761549144,0.0172412049650022
LFP 20Ah,1000,40,1.5C,1.5,0.2568147814008466,0.0173312480600115
LFP 20Ah,1000,40,2C,2.0,0.3476649451862018,0.0167616034837942
LFP 20Ah,1000,40,2.5C,2.5,0.438515108971557,0.0163573521567614
LFP 20Ah,1000,45,0.5C,0.5,0.07511445383013626,0.0145462328184323
LFP 20Ah,1000,45,1C,1.0,0.16596461761549144,0.0158871685881852
LFP 20Ah,1000,45,1.5C,1.5,0.2568147814008466,0.0157791775329019
LFP 20Ah,1000,45,2C,2.0,0.3476649451862018,0.0158887101784549
LFP 20Ah,1000,45,2.5C,2.5,0.438515108971557,0.016743182607664
LFP 20Ah,1000,50,0.5C,0.5,0.07511445383013626,0.0147827648475932
LFP 20Ah,1000,50,1C,1.0,0.16596461761549144,0.0154743994893804
LFP 20Ah,1000,50,1.5C,1.5,0.2568147814008466,0.0162876696958731
LFP 20Ah,1000,50,2C,2.0,0.3476649451862018,0.0160472171593246
LFP 20Ah,1000,50,2.5C,2.5,0.438515108971557,0.0184479631139815
LFP 20Ah,1000,55,0.5C,0.5,0.07511445383013626,0.0160508322228416
LFP 20Ah,1000,55,1C,1.0,0.16596461761549144,0.0181724829647835
LFP 20Ah,1000,55,1.5C,1.5,0.2568147814008466,0.0177853741836673
LFP 20Ah,1000,55,2C,2.0,0.3476649451862018,0.017579944830545
LFP 20Ah,1000,55,2.5C,2.5,0.438515108971557,0.0212371241069234
LFP 20Ah,1000,60,0.5C,0.5,0.07511445383013626,0.0160474593260607
LFP 20Ah,1000,60,1C,1.0,0.16596461761549144,0.0173816970965419
LFP 20Ah,1000,60,1.5C,1.5,0.2568147814008466,0.0170994796324082
LFP 20Ah,1000,60,2C,2.0,0.3476649451862018,0.0165485252332712
LFP 20Ah,1000,60,2.5C,2.5,0.438515108971557,0.0198688838472977
LFP 20Ah,1000,65,0.5C,0.5,0.07511445383013626,0.0135906569904338
LFP 20Ah,1000,65,1C,1.0,0.16596461761549144,0.0133217570053856
LFP 20Ah,1000,65,1.5C,1.5,0.2568147814008466,0.0131514573527641
LFP 20Ah,1000,65,2C,2.0,0.3476649451862018,0.0131999502592417
LFP 20Ah,1000,65,2.5C,2.5,0.438515108971557,0.0140060416146304
LFP 20Ah,1000,70,0.5C,0.5,0.07511445383013626,0.0106632941219042
LFP 20Ah,1000,70,1C,1.0,0.16596461761549144,0.0100472003309192
LFP 20Ah,1000,70,1.5C,1.5,0.2568147814008466,0.0099336452697936
LFP 20Ah,1000,70,2C,2.0,0.3476649451862018,0.0096101079487818
LFP 20Ah,1000,70,2.5C,2.5,0.438515108971557,0.0097732195885213
LFP 20Ah,1000,75,0.5C,0.5,0.07511445383013626,0.0032004411764716
LFP 20Ah,1000,75,1C,1.0,0.16596461761549144,0.0031839136195034
LFP 20Ah,1000,75,1.5C,1.5,0.2568147814008466,0.0035360648621039
LFP 20Ah,1000,75,2C,2.0,0.3476649451862018,0.0034961303273627
LFP 20Ah,1000,75,2.5C,2.5,0.438515108971557,0.0034833893280622
LFP 20Ah,3000,5,0.5C,0.8660254037844386,0.1416213895969703,0.032437730034219
LFP 20Ah,3000,5,1C,1.7320508075688772,0.2989784891491595,0.0244881098888861
LFP 20Ah,3000,5,1.5C,2.598076211353316,0.4563355887013487,0.0286215211304958
LFP 20Ah,3000,5,2C,3.4641016151377544,0.6136926882535378,0.0316445254332919
LFP 20Ah,3000,5,2.5C,4.330127018922193,0.771049787805727,0.0325277874342884
LFP 20Ah,3000,10,0.5C,0.8660254037844386,0.1416213895969703,0.0195573533221116
LFP 20Ah,3000,10,1C,1.7320508075688772,0.2989784891491595,0.0180075561426785
LFP 20Ah,3000,10,1.5C,2.598076211353316,0.4563355887013487,0.0187327762843481
LFP 20Ah,3000,10,2C,3.4641016151377544,0.6136926882535378,0.0180139223930387
LFP 20Ah,3000,10,2.5C,4.330127018922193,0.771049787805727,0.0166897349785335
LFP 20Ah,3000,15,0.5C,0.8660254037844386,0.1416213895969703,0.0199366961044949
LFP 20Ah,3000,15,1C,1.7320508075688772,0.2989784891491595,0.0206452078416759
LFP 20Ah,3000,15,1.5C,2.598076211353316,0.4563355887013487,0.020594572692222
LFP 20Ah,3000,15,2C,3.4641016151377544,0.6136926882535378,0.0198735852950974
LFP 20Ah,3000,15,2.5C,4.330127018922193,0.771049787805727,0.0168433978206336
LFP 20Ah,3000,20,0.5C,0.8660254037844386,0.1416213895969703,0.0195233194570384
LFP 20Ah,3000,20,1C,1.7320508075688772,0.2989784891491595,0.0204464241146989
LFP 20Ah,3000,20,1.5C,2.598076211353316,0.4563355887013487,0.0197190512007952
LFP 20Ah,3000,20,2C,3.4641016151377544,0.6136926882535378,0.019158921207809
LFP 20Ah,3000,20,2.5C,4.330127018922193,0.771049787805727,0.0182268123969588
LFP 20Ah,3000,25,0.5C,0.8660254037844386,0.1416213895969703,0.0186670356600716
LFP 20Ah,3000,25,1C,1.7320508075688772,0.2989784891491595,0.0222362934014005
LFP 20Ah,3000,25,1.5C,2.598076211353316,0.4563355887013487,0.0222941313699321
LFP 20Ah,3000,25,2C,3.4641016151377544,0.6136926882535378,0.020034517201339
LFP 20Ah,3000,25,2.5C,4.330127018922193,0.771049787805727,0.0192763116443258
LFP 20Ah,3000,30,0.5C,0.8660254037844386,0.1416213895969703,0.0174197132384313
LFP 20Ah,3000,30,1C,1.7320508075688772,0.2989784891491595,0.0182431209022608
LFP 20Ah,3000,30,1.5C,2.598076211353316,0.4563355887013487,0.0180133967802332
LFP 20Ah,3000,30,2C,3.4641016151377544,0.6136926882535378,0.0165106661457444
LFP 20Ah,3000,30,2.5C,4.330127018922193,0.771049787805727,0.0188892997663779
LFP 20Ah,3000,35,0.5C,0.8660254037844386,0.1416213895969703,0.0164760610793483
LFP 20Ah,3000,35,1C,1.7320508075688772,0.2989784891491595,0.0172410020157001
LFP 20Ah,3000,35,1.5C,2.598076211353316,0.4563355887013487,0.0173866581350852
LFP 20Ah,3000,35,2C,3.4641016151377544,0.6136926882535378,0.0153337109004336
LFP 20Ah,3000,35,2.5C,4.330127018922193,0.771049787805727,0.020148589491776
LFP 20Ah,3000,40,0.5C,0.8660254037844386,0.1416213895969703,0.0164929589767054
LFP 20Ah,3000,40,1C,1.7320508075688772,0.2989784891491595,0.0191301442720195
LFP 20Ah,3000,40,1.5C,2.598076211353316,0.4563355887013487,0.0183616787789677
LFP 20Ah,3000,40,2C,3.4641016151377544,0.6136926882535378,0.0168778665706739
LFP 20Ah,3000,40,2.5C,4.330127018922193,0.771049787805727,0.0240767876646012
LFP 20Ah,3000,45,0.5C,0.8660254037844386,0.1416213895969703,0.0153916789967733
