capacity,width_ms,soc_%,group,mean_crate,d_raw,d_norm,mae
LFP 20Ah,700,60,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.01587670310777992
LFP 20Ah,700,65,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.01363430623517203
LFP 20Ah,700,65,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.013613433303743344
LFP 20Ah,700,65,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.013259528044060878
LFP 20Ah,700,65,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.013003734326853165
LFP 20Ah,700,65,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.01323374906994252
LFP 20Ah,700,70,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.010007333041220798
LFP 20Ah,700,70,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.01014006280692358
LFP 20Ah,700,70,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.010305032610194841
LFP 20Ah,700,70,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.01025334641135274
LFP 20Ah,700,70,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.01052335466742967
LFP 20Ah,700,75,0.5C|1.0C,0.75,0.6274950199005567,0.1015233454249629,0.0035341020643793186
LFP 20Ah,700,75,1.0C|1.5C,1.25,1.0458250331675945,0.18687505912480437,0.002993025667199445
LFP 20Ah,700,75,1.5C|2.0C,1.75,1.4641550464346322,0.27222677282464586,0.003911284241015334
LFP 20Ah,700,75,2.0C|2.5C,2.25,1.88248505970167,0.3575784865244873,0.004072808360326169
LFP 20Ah,700,75,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.2549900398011133,0.2295509159747251,0.005527792847075941
LFP 20Ah,1000,5,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.02147839128932752
LFP 20Ah,1000,5,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.03319426025068671
LFP 20Ah,1000,5,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.030366715002682308
LFP 20Ah,1000,5,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.027659325038814166
LFP 20Ah,1000,5,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.02201464031797342
LFP 20Ah,1000,10,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.018039304653661957
LFP 20Ah,1000,10,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.017785576017755773
LFP 20Ah,1000,10,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.017876789262218744
LFP 20Ah,1000,10,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.018057884297169265
LFP 20Ah,1000,10,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.01833746138031207
LFP 20Ah,1000,15,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.019027271777152202
LFP 20Ah,1000,15,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.018976717411683275
LFP 20Ah,1000,15,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.019386954000642935
LFP 20Ah,1000,15,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.019799538095964065
LFP 20Ah,1000,15,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.01966918537739358
LFP 20Ah,1000,20,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.01941747003105504
LFP 20Ah,1000,20,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.019667146164230077
LFP 20Ah,1000,20,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.019748902789790926
LFP 20Ah,1000,20,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.018900953176884762
LFP 20Ah,1000,20,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.018410346668897137
LFP 20Ah,1000,25,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.018076124561466393
LFP 20Ah,1000,25,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.020077680599382128
LFP 20Ah,1000,25,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.020120430688144487
LFP 20Ah,1000,25,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.019325998893883676
LFP 20Ah,1000,25,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.017703509735428568
LFP 20Ah,1000,30,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.016710065761742263
LFP 20Ah,1000,30,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.01775902421005774
LFP 20Ah,1000,30,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.01751496625677079
LFP 20Ah,1000,30,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016926019576450263
LFP 20Ah,1000,30,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.01708271872990952
LFP 20Ah,1000,35,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.015804366077338157
LFP 20Ah,1000,35,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.01734122916190938
LFP 20Ah,1000,35,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.01740880171073623
LFP 20Ah,1000,35,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016466217893348484
LFP 20Ah,1000,35,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.015874297509572408
LFP 20Ah,1000,40,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.014567588869761141
LFP 20Ah,1000,40,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.017383621926398453
LFP 20Ah,1000,40,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.01714017336155444
LFP 20Ah,1000,40,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016294710287195133
LFP 20Ah,1000,40,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.014436306609406632
LFP 20Ah,1000,45,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.014335948912006439
LFP 20Ah,1000,45,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.015913397021607146
LFP 20Ah,1000,45,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.01630572168381797
LFP 20Ah,1000,45,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016091471539196947
LFP 20Ah,1000,45,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.014673226497293523
LFP 20Ah,1000,50,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.014823056441999478
LFP 20Ah,1000,50,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.015657705905334524
LFP 20Ah,1000,50,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.016190750729489382
LFP 20Ah,1000,50,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016251587859188017
LFP 20Ah,1000,50,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.014744438834751414
LFP 20Ah,1000,55,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.015528218769459878
LFP 20Ah,1000,55,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.01785257798002265
LFP 20Ah,1000,55,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.01783866590656035
LFP 20Ah,1000,55,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.01787870032063752
LFP 20Ah,1000,55,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.016051037579803563
LFP 20Ah,1000,60,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.015973811960776418
LFP 20Ah,1000,60,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.0173149825080382
LFP 20Ah,1000,60,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.016974119782425467
LFP 20Ah,1000,60,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.016868227710494718
LFP 20Ah,1000,60,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.016161041840014646
LFP 20Ah,1000,65,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.013577884501768491
LFP 20Ah,1000,65,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.013402133466103281
LFP 20Ah,1000,65,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.013303762781037756
LFP 20Ah,1000,65,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.012913741335964821
LFP 20Ah,1000,65,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.013510295513745262
LFP 20Ah,1000,70,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.010030681723628435
LFP 20Ah,1000,70,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.010251284228065658
LFP 20Ah,1000,70,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.00991476730879974
LFP 20Ah,1000,70,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.009862974698488403
LFP 20Ah,1000,70,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.010845572799830408
LFP 20Ah,1000,75,0.5C|1.0C,0.75,0.75,0.12651798997985395,0.004805595495471715
LFP 20Ah,1000,75,1.0C|1.5C,1.25,1.25,0.2285328000496228,0.003966144014778156
LFP 20Ah,1000,75,1.5C|2.0C,1.75,1.75,0.3305476101193916,0.0038100656002904576
LFP 20Ah,1000,75,2.0C|2.5C,2.25,2.25,0.4325624201891604,0.0038850414980239334
LFP 20Ah,1000,75,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,1.5,0.2795402050845072,0.007006504901861277
LFP 20Ah,3000,5,0.5C|1.0C,0.75,1.299038105676658,0.23853802612319383,0.017462364495957096
LFP 20Ah,3000,5,1.0C|1.5C,1.25,2.1650635094610964,0.41523286028852247,0.022895511159404403
LFP 20Ah,3000,5,1.5C|2.0C,1.75,3.031088913245535,0.5919276944538513,0.023844777575249214
LFP 20Ah,3000,5,2.0C|2.5C,2.25,3.8971143170299736,0.7686225286191799,0.030057718752041027
LFP 20Ah,3000,5,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,2.598076211353316,0.5035802773711869,0.017483746308337593
LFP 20Ah,3000,10,0.5C|1.0C,0.75,1.299038105676658,0.23853802612319383,0.01777938366924986
LFP 20Ah,3000,10,1.0C|1.5C,1.25,2.1650635094610964,0.41523286028852247,0.01819520653012925
LFP 20Ah,3000,10,1.5C|2.0C,1.75,3.031088913245535,0.5919276944538513,0.018274788552818447
LFP 20Ah,3000,10,2.0C|2.5C,2.25,3.8971143170299736,0.7686225286191799,0.01583091805136705
LFP 20Ah,3000,10,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,2.598076211353316,0.5035802773711869,0.015969411581798296
LFP 20Ah,3000,15,0.5C|1.0C,0.75,1.299038105676658,0.23853802612319383,0.01956755865495452
LFP 20Ah,3000,15,1.0C|1.5C,1.25,2.1650635094610964,0.41523286028852247,0.02053137627246243
LFP 20Ah,3000,15,1.5C|2.0C,1.75,3.031088913245535,0.5919276944538513,0.019728556608560963
LFP 20Ah,3000,15,2.0C|2.5C,2.25,3.8971143170299736,0.7686225286191799,0.01733818260299877
LFP 20Ah,3000,15,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,2.598076211353316,0.5035802773711869,0.017740418053982104
LFP 20Ah,3000,20,0.5C|1.0C,0.75,1.299038105676658,0.23853802612319383,0.019560699996216863
LFP 20Ah,3000,20,1.0C|1.5C,1.25,2.1650635094610964,0.41523286028852247,0.020058150174069953
LFP 20Ah,3000,20,1.5C|2.0C,1.75,3.031088913245535,0.5919276944538513,0.0191896988860064
LFP 20Ah,3000,20,2.0C|2.5C,2.25,3.8971143170299736,0.7686225286191799,0.01802855080321143
LFP 20Ah,3000,20,0.5C|1.0C|1.5C|2.0C|2.5C,1.5,2.598076211353316,0.5035802773711869,0.01846168682299565
LFP 20Ah,3000,25,0.5C|1.0C,0.75,1.299038105676658,0.23853802612319383,0.017329871954012428
LFP 20Ah,3000,25,1.0C|1.5C,1.25,2.1650635094610964,0.41523286028852247,0.0224882160988805
LFP 20Ah,3000,25,1.5C|2.0C,1.75,3.031088913245535,0.5919276944538513,0.018785677459414202
LFP 20Ah,3000,25,2.0C|2.5C,2.25,3.8971143170299736,0.7686225286191799,0.018542331647875776
