capacity,soc_%,crate,seed,importance
68Ah,25,2.0,32,0.036272946832510373
68Ah,25,2.0,33,0.030897510986647725
68Ah,25,2.0,34,0.042880476631799586
68Ah,25,2.0,35,0.01325699761667967
68Ah,25,2.0,36,0.032903408151546715
68Ah,25,2.0,37,0.02331745241795899
68Ah,25,2.0,38,0.030755746267580562
68Ah,25,2.0,39,0.03526247079262998
68Ah,25,2.0,40,0.024168130239146948
68Ah,25,2.0,41,0.027006542826991612
68Ah,25,2.0,42,0.03702049860053159
68Ah,25,2.0,43,0.027048930399254528
68Ah,25,2.0,44,0.051972120196021925
68Ah,25,2.0,45,0.02421147540847815
68Ah,25,2.0,46,0.026035034011605625
68Ah,25,2.0,47,0.0035863649035542114
68Ah,25,2.0,48,0.02751336230827541
68Ah,25,2.0,49,0.03386827912204572
68Ah,25,2.0,50,0.02922074369560441
68Ah,25,2.0,51,0.0011904919252513691
68Ah,25,2.0,52,0.013854820362701891
68Ah,25,2.0,53,0.022785541955393125
68Ah,25,2.0,54,0.029970267172013496
68Ah,25,2.0,55,0.026302255193760525
68Ah,25,2.0,56,0.006938967029925913
68Ah,25,2.0,57,0.0255071652573049
68Ah,25,2.0,58,0.029681315497093966
68Ah,25,2.0,59,0.02376680544484221
68Ah,25,2.0,60,0.020985717377807946
68Ah,25,2.0,61,0.021733677318151377
68Ah,25,2.0,62,0.029495195564797974
68Ah,25,2.0,63,0.019137303324720602
68Ah,25,2.0,64,0.029645038784627188
68Ah,25,2.0,65,0.015372441679698425
68Ah,25,2.0,66,0.029274033266411068
68Ah,25,2.0,67,0.027896378375787123
68Ah,25,2.0,68,0.0225532162648757
68Ah,25,2.0,69,0.03799928240666781
68Ah,25,2.0,70,0.017411912433729408
68Ah,25,2.0,71,0.019495047324636496
68Ah,25,2.0,72,0.02051293245348147
68Ah,25,2.0,73,0.018802992805475996
68Ah,25,2.0,74,0.021278608918948214
68Ah,25,2.0,75,0.025488752570385208
68Ah,25,2.0,76,0.025473498749462524
68Ah,25,2.0,77,0.03019221577853646
68Ah,25,2.0,78,0.03526529581781343
68Ah,25,2.0,79,0.03368871519187986
68Ah,25,2.0,80,0.02140961635147179
68Ah,25,2.0,81,0.03551205382113813
68Ah,25,2.0,82,0.03230932744074596
68Ah,25,2.0,83,0.01942477581357506
68Ah,25,2.0,84,0.038403756701421134
68Ah,25,2.0,85,0.03449091843854194
68Ah,25,2.0,86,0.017662011250303273
68Ah,25,2.0,87,0.025542994412519733
68Ah,25,2.0,88,0.008659196366625746
68Ah,25,2.0,89,0.033274971864865575
68Ah,25,2.0,90,0.021755850029481463
68Ah,25,2.0,91,0.03515604214842632
68Ah,25,2.0,92,0.028960745258298302
68Ah,25,2.0,93,0.012941984166810893
68Ah,25,2.0,94,0.029491862017333184
68Ah,25,2.0,95,0.022305776454871504
68Ah,25,2.0,96,0.033160457375280165
68Ah,25,2.0,97,0.015381895818443668
68Ah,25,2.0,98,0.02377377915512279
68Ah,25,2.0,99,0.012382743851251153
20Ah,50,2.0,0,0.00618974338072889
20Ah,50,2.0,1,0.0023599560561042995
20Ah,50,2.0,2,0.00023697215748692856
20Ah,50,2.0,3,0.0023980651957805355
20Ah,50,2.0,4,0.00048150210913608426
20Ah,50,2.0,5,0.00017945856664520693
20Ah,50,2.0,6,0.0002535841936963894
20Ah,50,2.0,7,0.0031658038787572814
20Ah,50,2.0,8,0.0016824796654819152
20Ah,50,2.0,9,0.00035324254758387026
20Ah,50,2.0,10,0.00307958255445788
20Ah,50,2.0,11,0.0004905410773004017
20Ah,50,2.0,12,0.0019768443978944146
20Ah,50,2.0,13,0.0013095808042967265
20Ah,50,2.0,14,1.1146942514985076e-05
20Ah,50,2.0,15,0.001165420159581234
20Ah,50,2.0,16,0.0019048150186101796
20Ah,50,2.0,17,0.004616702413712588
20Ah,50,2.0,18,0.0014690367993168035
20Ah,50,2.0,19,0.0018438695796847452
20Ah,50,2.0,20,0.0012506529463915668
20Ah,50,2.0,21,0.0012908461326606104
20Ah,50,2.0,22,0.0004084900197265789
20Ah,50,2.0,23,0.006229333071906167
20Ah,50,2.0,24,0.0023457508730557078
20Ah,50,2.0,25,0.004161268553202645
20Ah,50,2.0,26,0.009213665575475325
20Ah,50,2.0,27,0.006257849958957467
20Ah,50,2.0,28,0.0004610561866255653
20Ah,50,2.0,29,0.003052311461913413
20Ah,50,2.0,30,0.0010968177201768695
20Ah,50,2.0,31,0.0008696492092449234
20Ah,50,2.0,32,0.003034672747843353
20Ah,50,2.0,33,0.0011046947122142982
20Ah,50,2.0,34,0.0015579374225721252
20Ah,50,2.0,35,0.005217049527335088
20Ah,50,2.0,36,0.003111890318410965
20Ah,50,2.0,37,0.0010987073989321666
20Ah,50,2.0,38,0.0011739677316661558
20Ah,50,2.0,39,0.0013440648164838565
20Ah,50,2.0,40,0.003909481066040214
20Ah,50,2.0,41,0.00608607719064109
20Ah,50,2.0,42,0.0010031282510163581
20Ah,50,2.0,43,0.0004692925872073134
20Ah,50,2.0,44,0.0049601874719164265
20Ah,50,2.0,45,0.005986588549731265
20Ah,50,2.0,46,0.0002303031695713457
20Ah,50,2.0,47,0.0018474530158245162
20Ah,50,2.0,48,0.0033086696670770765
20Ah,50,2.0,49,0.0011793133327265691
20Ah,50,2.0,50,0.00032455231484973063
20Ah,50,2.0,51,0.0023560343481529374
20Ah,50,2.0,52,0.0016429374538074084
20Ah,50,2.0,53,0.0003347130242152378
20Ah,50,2.0,54,0.003602758541926886
20Ah,50,2.0,55,0.002126677874094073
20Ah,50,2.0,56,0.001076534645449663
20Ah,50,2.0,57,0.0009388314083666395
20Ah,50,2.0,58,0.004781831348327096
20Ah,50,2.0,59,0.00408244176574639
20Ah,50,2.0,60,0.0006834185613208248
20Ah,50,2.0,61,0.0032304794197539977
20Ah,50,2.0,62,0.0024572553944525568
20Ah,50,2.0,63,0.005097766406344145
20Ah,50,2.0,64,5.241340339247163e-05
20Ah,50,2.0,65,6.540224793219234e-05
20Ah,50,2.0,66,0.002694335316272519
20Ah,50,2.0,67,0.0019972883537103256
20Ah,50,2.0,68,4.897936751838866e-05
20Ah,50,2.0,69,0.005824263109267521
20Ah,50,2.0,70,0.0067128926261748045
20Ah,50,2.0,71,0.00371200257613976
20Ah,50,2.0,72,0.001218678772936299
20Ah,50,2.0,73,0.0025822697643013057
20Ah,50,2.0,74,0.0005578918363686778
20Ah,50,2.0,75,0.0022276964184960203
20Ah,50,2.0,76,0.001049416409804017
20Ah,50,2.0,77,0.007195794991138459
20Ah,50,2.0,78,0.003633326567388475
20Ah,50,2.0,79,0.00239175962077124
20Ah,50,2.0,80,0.013098045712201937
20Ah,50,2.0,81,0.0014111661806652535
20Ah,50,2.0,82,0.0022776971572375133
20Ah,50,2.0,83,0.006089833410501245
20Ah,50,2.0,84,0.0012130160369653114
20Ah,50,2.0,85,0.001478964047620361
20Ah,50,2.0,86,0.0028562452494014646
20Ah,50,2.0,87,0.002555883250247489
20Ah,50,2.0,88,0.005253488965700656
20Ah,50,2.0,89,0.0004425076347215185
20Ah,50,2.0,90,0.0033076228796004538
20Ah,50,2.0,91,0.011020740852681928
20Ah,50,2.0,92,0.003784505432672641
20Ah,50,2.0,93,0.0009882286578541996
20Ah,50,2.0,94,0.0007428498472337908
20Ah,50,2.0,95,0.0031056205946578853
20Ah,50,2.0,96,0.00046389088028266626
20Ah,50,2.0,97,0.003358476485455763
20Ah,50,2.0,98,0.0013077638417341958
20Ah,50,2.0,99,0.0007254016949844347
68Ah,50,2.0,0,0.027629716821505574
68Ah,50,2.0,1,0.06706316835111954
68Ah,50,2.0,2,0.00015316630986915683
68Ah,50,2.0,3,0.02335798301537217
68Ah,50,2.0,4,0.02467225134840824
68Ah,50,2.0,5,0.07907980608142366
68Ah,50,2.0,6,0.055779722521402404
68Ah,50,2.0,7,0.05266135690208373
68Ah,50,2.0,8,0.07350791855250678
68Ah,50,2.0,9,0.04070810642785947
68Ah,50,2.0,10,0.07461265346911146
68Ah,50,2.0,11,0.025348417079087075
68Ah,50,2.0,12,2.02365298048887e-05
68Ah,50,2.0,13,0.07778516358709701
68Ah,50,2.0,14,0.07751165269461287
68Ah,50,2.0,15,0.07122956386981383
68Ah,50,2.0,16,0.0705787391920497
68Ah,50,2.0,17,0.010878530539085511
68Ah,50,2.0,18,0.10157940488693824
68Ah,50,2.0,19,0.05871284605256171
68Ah,50,2.0,20,0.0966399920623319
68Ah,50,2.0,21,0.09779313110797844
68Ah,50,2.0,22,0.0717758211520457
68Ah,50,2.0,23,0.06580848573362466
68Ah,50,2.0,24,0.0977920644017658
68Ah,50,2.0,25,0.08043104428438465
68Ah,50,2.0,26,0.011006284428159301
68Ah,50,2.0,27,0.10567584229705346
68Ah,50,2.0,28,0.06894749130888385
68Ah,50,2.0,29,0.025237671380587384
68Ah,50,2.0,30,0.05282087609181348
68Ah,50,2.0,31,0.013778575473487787
68Ah,50,2.0,32,0.0661913267919278
68Ah,50,2.0,33,0.02523817510548247
68Ah,50,2.0,34,0.07163397509380652
68Ah,50,2.0,35,0.04424289106889973
68Ah,50,2.0,36,0.126889456928883
68Ah,50,2.0,37,0.08677742190690108
68Ah,50,2.0,38,0.027074885818232343
68Ah,50,2.0,39,0.1287336610166052
68Ah,50,2.0,40,0.0332879316506579
68Ah,50,2.0,41,0.008230324728309044
68Ah,50,2.0,42,0.03748053664644599
68Ah,50,2.0,43,0.08565952901807682
68Ah,50,2.0,44,0.05274556630786001
68Ah,50,2.0,45,0.06096775102193278
68Ah,50,2.0,46,0.017972771317914006
68Ah,50,2.0,47,0.05466912001452674
68Ah,50,2.0,48,0.07744985954214816
68Ah,50,2.0,49,0.03723864937410352
68Ah,50,2.0,50,0.025961965782472816
68Ah,50,2.0,51,0.031288329330298924
68Ah,50,2.0,52,0.07220887886016807
68Ah,50,2.0,53,0.08295834069928003
68Ah,50,2.0,54,0.03959087825289808
68Ah,50,2.0,55,0.053638281713214886
68Ah,50,2.0,56,0.07851453868044567
68Ah,50,2.0,57,0.05948118651038097
68Ah,50,2.0,58,0.0863753974772996
68Ah,50,2.0,59,0.04250145793483065
68Ah,50,2.0,60,0.05981122391321165
68Ah,50,2.0,61,0.1079447628810396
68Ah,50,2.0,62,0.047378416006351884
68Ah,50,2.0,63,0.01603780100114727
68Ah,50,2.0,64,0.10272744188604534
68Ah,50,2.0,65,0.08352585626911009
68Ah,50,2.0,66,0.04320178289935402
68Ah,50,2.0,67,0.07516435370668065
68Ah,50,2.0,68,0.0806977546990463
68Ah,50,2.0,69,0.060081183580826564
68Ah,50,2.0,70,0.11058810129541569
68Ah,50,2.0,71,0.017731509246678788
68Ah,50,2.0,72,0.05144175375320897
68Ah,50,2.0,73,0.023812438565158623
68Ah,50,2.0,74,0.0042393040116934875
68Ah,50,2.0,75,0.04226185298124722
68Ah,50,2.0,76,0.027671653204011888
68Ah,50,2.0,77,0.05735336923553726
68Ah,50,2.0,78,0.04087096680429185
68Ah,50,2.0,79,0.07532989310391344
68Ah,50,2.0,80,0.06672262907080723
68Ah,50,2.0,81,0.03862459983452389
68Ah,50,2.0,82,0.0563558603548115
68Ah,50,2.0,83,0.12461744635553104
68Ah,50,2.0,84,0.0769785675807169
68Ah,50,2.0,85,0.0495408809322965
68Ah,50,2.0,86,0.0026378230330128065
68Ah,50,2.0,87,0.05407771700732726
68Ah,50,2.0,88,0.05636905001436901
68Ah,50,2.0,89,0.06940326376752154
68Ah,50,2.0,90,0.0011089680698772102
68Ah,50,2.0,91,0.07270148042402952
68Ah,50,2.0,92,0.02336086548116747
68Ah,50,2.0,93,0.0008395128353556749
68Ah,50,2.0,94,0.14574969144840935
68Ah,50,2.0,95,0.00693016005907529
68Ah,50,2.0,96,0.024831930656983553
68Ah,50,2.0,97,0.1282520255971434
68Ah,50,2.0,98,0.04638853087665911
68Ah,50,2.0,99,0.01717233158686736
20Ah,75,2.0,0,0.00345750233718578
20Ah,75,2.0,1,9.595985741244978e-05
20Ah,75,2.0,2,0.0036130669263926157
20Ah,75,2.0,3,6.119164476550464e-05
20Ah,75,2.0,4,7.812301241518907e-05
20Ah,75,2.0,5,5.1107522609189286e-06
20Ah,75,2.0,6,0.004793864728605829
20Ah,75,2.0,7,0.00667712285206968
20Ah,75,2.0,8,0.0009923859380156662
20Ah,75,2.0,9,0.001636063277065861
20Ah,75,2.0,10,0.003457502337185786
20Ah,75,2.0,11,0.00194456664982124
20Ah,75,2.0,12,0.006677122852069691
20Ah,75,2.0,13,0.0015722148896144946
20Ah,75,2.0,14,0.0037746183050138566
20Ah,75,2.0,15,0.004878617833974942
20Ah,75,2.0,16,0.004878617833974951
20Ah,75,2.0,17,0.0004883375537949707
20Ah,75,2.0,18,0.0017797698366806597
20Ah,75,2.0,19,0.0033813005840146186
20Ah,75,2.0,20,0.003381300584014613
20Ah,75,2.0,21,0.004791673002947049
20Ah,75,2.0,22,0.0047916730029470495
20Ah,75,2.0,23,0.006677122852069696
20Ah,75,2.0,24,0.0020641403683315696
20Ah,75,2.0,25,0.003401859990293707
20Ah,75,2.0,26,0.001636063277065868
20Ah,75,2.0,27,7.168150361658858e-05
20Ah,75,2.0,28,9.595985741244887e-05
20Ah,75,2.0,29,0.0009923859380156586
20Ah,75,2.0,30,0.005451132346771108
20Ah,75,2.0,31,0.0036130669263926217
20Ah,75,2.0,32,0.003204625122420524
20Ah,75,2.0,33,7.812301241519043e-05
20Ah,75,2.0,34,0.005819954987042879
20Ah,75,2.0,35,0.004878617833974957
20Ah,75,2.0,36,0.0037746183050138492
20Ah,75,2.0,37,0.0020641403683315665
20Ah,75,2.0,38,0.0016061643125120865
20Ah,75,2.0,39,0.004791673002947059
20Ah,75,2.0,40,0.0029619432301462695
20Ah,75,2.0,41,0.0016884495472505436
20Ah,75,2.0,42,0.004793864728605822
20Ah,75,2.0,43,0.0037746183050138453
20Ah,75,2.0,44,0.0004883375537949775
20Ah,75,2.0,45,7.168150361659647e-05
20Ah,75,2.0,46,0.004635217060228807
20Ah,75,2.0,47,0.004791673002947038
20Ah,75,2.0,48,0.0007221642745630194
20Ah,75,2.0,49,0.0058199549870428715
20Ah,75,2.0,50,0.0019445666498212368
20Ah,75,2.0,51,0.0029619432301462604
20Ah,75,2.0,52,0.0032046251224205295
20Ah,75,2.0,53,0.004791673002947048
20Ah,75,2.0,54,0.0016360632770658576
20Ah,75,2.0,55,0.02050812435213882
20Ah,75,2.0,56,0.0008264952274902446
20Ah,75,2.0,57,7.812301241518883e-05
20Ah,75,2.0,58,7.168150361658612e-05
20Ah,75,2.0,59,0.004878617833974947
20Ah,75,2.0,60,0.006677122852069693
20Ah,75,2.0,61,0.0037038380488194364
20Ah,75,2.0,62,0.020508124352138776
20Ah,75,2.0,63,5.110752260915008e-06
20Ah,75,2.0,64,0.005834746572546262
20Ah,75,2.0,65,0.0015214163462418315
20Ah,75,2.0,66,0.0016061643125120598
20Ah,75,2.0,67,0.020508124352138786
20Ah,75,2.0,68,0.0008264952274902635
20Ah,75,2.0,69,7.812301241518442e-05
20Ah,75,2.0,70,0.006677122852069682
20Ah,75,2.0,71,6.119164476549736e-05
20Ah,75,2.0,72,0.020508124352138807
20Ah,75,2.0,73,0.000588754743480949
20Ah,75,2.0,74,0.004147247820336284
20Ah,75,2.0,75,0.0037038380488194343
20Ah,75,2.0,76,0.003056714610443291
20Ah,75,2.0,77,0.004791673002947043
20Ah,75,2.0,78,0.0015214163462418365
20Ah,75,2.0,79,5.110752260916761e-06
20Ah,75,2.0,80,0.005819954987042894
20Ah,75,2.0,81,0.0004883375537949797
20Ah,75,2.0,82,0.0008264952274902597
20Ah,75,2.0,83,0.0032046251224205303
20Ah,75,2.0,84,0.0030567146104432956
20Ah,75,2.0,85,0.0023277421756214586
20Ah,75,2.0,86,0.004878617833974955
20Ah,75,2.0,87,7.168150361657591e-05
20Ah,75,2.0,88,0.0037746183050138523
20Ah,75,2.0,89,0.0033813005840146195
20Ah,75,2.0,90,0.004793864728605831
20Ah,75,2.0,91,0.01185708953591013
20Ah,75,2.0,92,0.004635217060228829
20Ah,75,2.0,93,0.0034575023371857814
20Ah,75,2.0,94,0.003703838048819434
20Ah,75,2.0,95,0.004793864728605829
20Ah,75,2.0,96,0.0016061643125120926
20Ah,75,2.0,97,0.0033813005840146173
20Ah,75,2.0,98,0.00414724782033628
20Ah,75,2.0,99,0.006677122852069682
68Ah,75,2.0,0,0.0032161591390020717
68Ah,75,2.0,1,0.004535221932038967
68Ah,75,2.0,2,0.0013570730265320507
68Ah,75,2.0,3,0.015361864522516117
68Ah,75,2.0,4,0.004068666156349962
68Ah,75,2.0,5,0.002851924811030709
68Ah,75,2.0,6,0.004666221074130198
68Ah,75,2.0,7,0.00953609025325007
68Ah,75,2.0,8,0.002008903796459094
68Ah,75,2.0,9,0.00485753447602984
68Ah,75,2.0,10,0.006197812206349688
68Ah,75,2.0,11,0.003122862374123247
68Ah,75,2.0,12,0.0016827624827446808
68Ah,75,2.0,13,0.0017669509116187356
68Ah,75,2.0,14,0.0066225073256502886
68Ah,75,2.0,15,0.006270661947688797
68Ah,75,2.0,16,0.002028611501462234
68Ah,75,2.0,17,0.005876559026305932
68Ah,75,2.0,18,0.0018545729866707385
68Ah,75,2.0,19,0.003501684224440524
68Ah,75,2.0,20,0.009168141572653872
68Ah,75,2.0,21,0.0077099262628278565
68Ah,75,2.0,22,0.006740405465489735
68Ah,75,2.0,23,0.005810166794786241
68Ah,75,2.0,24,0.00224480352385771
68Ah,75,2.0,25,0.005263984814820532
68Ah,75,2.0,26,0.002588546595797387
68Ah,75,2.0,27,0.009910626103988034
68Ah,75,2.0,28,0.006037476748779785
68Ah,75,2.0,29,0.007720763257987429
68Ah,75,2.0,30,0.004648174891351438
68Ah,75,2.0,31,0.006602373318709684
68Ah,75,2.0,32,0.002787804168234023
68Ah,75,2.0,33,0.002287459342595944
68Ah,75,2.0,34,0.006514411971141902
68Ah,75,2.0,35,0.009832331943468551
68Ah,75,2.0,36,0.003025099525791766
68Ah,75,2.0,37,0.014842300360553487
68Ah,75,2.0,38,0.00788503855407095
68Ah,75,2.0,39,0.0037833672246111614
68Ah,75,2.0,40,0.002138441464087074
68Ah,75,2.0,41,0.0017693774318157422
68Ah,75,2.0,42,0.006218480720098186
68Ah,75,2.0,43,0.004949704202261929
68Ah,75,2.0,44,0.0045066540411827175
68Ah,75,2.0,45,0.0016392173649386868
68Ah,75,2.0,46,0.007838928322248511
68Ah,75,2.0,47,0.002718130703701343
68Ah,75,2.0,48,0.0036575661802357223
68Ah,75,2.0,49,0.010917501009277386
68Ah,75,2.0,50,0.005418032719521333
68Ah,75,2.0,51,0.005570529916391113
68Ah,75,2.0,52,0.008594464252635355
68Ah,75,2.0,53,0.0061934072447994495
68Ah,75,2.0,54,2.413627439584852e-05
68Ah,75,2.0,55,0.0028389356966859974
68Ah,75,2.0,56,0.005888707027393876
68Ah,75,2.0,57,0.002096500308590371
68Ah,75,2.0,58,0.004925812833588184
68Ah,75,2.0,59,0.004158361616299107
68Ah,75,2.0,60,0.007245896348139602
68Ah,75,2.0,61,0.01714103749828151
68Ah,75,2.0,62,0.0037745317361363826
68Ah,75,2.0,63,0.004706176046389421
68Ah,75,2.0,64,0.013638684636053446
68Ah,75,2.0,65,0.004992108103887177
68Ah,75,2.0,66,0.0045079750404340745
68Ah,75,2.0,67,0.006523708303234896
68Ah,75,2.0,68,0.012081112311952925
68Ah,75,2.0,69,0.005805803544809526
68Ah,75,2.0,70,0.0004368859302941495
68Ah,75,2.0,71,0.0013851572190215233
68Ah,75,2.0,72,0.014842605377660103
68Ah,75,2.0,73,0.0018609550775075148
68Ah,75,2.0,74,0.007357773548675177
68Ah,75,2.0,75,0.003929805605067126
68Ah,75,2.0,76,0.009846663562828631
68Ah,75,2.0,77,0.007226323821174607
68Ah,75,2.0,78,0.006705984005620917
68Ah,75,2.0,79,0.007490709735558716
68Ah,75,2.0,80,0.0017285418912392821
68Ah,75,2.0,81,0.004976197011962325
68Ah,75,2.0,82,0.002133574711918864
68Ah,75,2.0,83,0.008711176756598937
68Ah,75,2.0,84,0.01133227450192981
68Ah,75,2.0,85,0.007149046958292781
68Ah,75,2.0,86,0.00205223306620565
68Ah,75,2.0,87,0.0021291737185478317
68Ah,75,2.0,88,0.0034548613159740282
68Ah,75,2.0,89,0.0030053674008348017
68Ah,75,2.0,90,0.009772650430808407
68Ah,75,2.0,91,0.011721596089876775
68Ah,75,2.0,92,0.002475207173621868
68Ah,75,2.0,93,0.016459959989915427
68Ah,75,2.0,94,0.00821924627797593
68Ah,75,2.0,95,0.0033814043094904673
68Ah,75,2.0,96,0.0035104477123437394
68Ah,75,2.0,97,0.008473722947417816
68Ah,75,2.0,98,0.01191077479005517
68Ah,75,2.0,99,0.009464310224775428
