capacity,soc_%,crate,seed,importance
20Ah,50,1.5,40,0.038257592643075704
20Ah,50,1.5,41,0.02831538988336739
20Ah,50,1.5,42,0.02261237690191142
20Ah,50,1.5,43,0.05460064330151265
20Ah,50,1.5,44,0.04653745894944735
20Ah,50,1.5,45,0.04787259048094425
20Ah,50,1.5,46,0.04585567076594733
20Ah,50,1.5,47,0.06588207673364559
20Ah,50,1.5,48,0.07020531637642212
20Ah,50,1.5,49,0.06533634251512455
20Ah,50,1.5,50,0.06102199757383247
20Ah,50,1.5,51,0.04507625048357138
20Ah,50,1.5,52,0.04158741294791581
20Ah,50,1.5,53,0.050637932126107704
20Ah,50,1.5,54,0.0377154181950615
20Ah,50,1.5,55,0.05272883715619709
20Ah,50,1.5,56,0.057972917089297187
20Ah,50,1.5,57,0.07377589312564255
20Ah,50,1.5,58,0.028798057454092883
20Ah,50,1.5,59,0.04076340627568638
20Ah,50,1.5,60,0.03684675160884162
20Ah,50,1.5,61,0.04321106751150052
20Ah,50,1.5,62,0.04677261812007608
20Ah,50,1.5,63,0.045101746078108615
20Ah,50,1.5,64,0.05622720287593186
20Ah,50,1.5,65,0.0732452044283105
20Ah,50,1.5,66,0.052410575642552054
20Ah,50,1.5,67,0.054545918096801496
20Ah,50,1.5,68,0.058212939733693535
20Ah,50,1.5,69,0.051348364625801016
20Ah,50,1.5,70,0.045759327649304335
20Ah,50,1.5,71,0.03928440003222714
20Ah,50,1.5,72,0.058355204746516696
20Ah,50,1.5,73,0.037389324420654894
20Ah,50,1.5,74,0.04344491637450005
20Ah,50,1.5,75,0.046286584804543146
20Ah,50,1.5,76,0.046834279032828136
20Ah,50,1.5,77,0.06084010641431493
20Ah,50,1.5,78,0.04773527278681576
20Ah,50,1.5,79,0.04260669183545969
20Ah,50,1.5,80,0.04731756602150929
20Ah,50,1.5,81,0.06542232423090576
20Ah,50,1.5,82,0.06201404290759156
20Ah,50,1.5,83,0.04709270149764337
20Ah,50,1.5,84,0.04464640450653402
20Ah,50,1.5,85,0.07227881761682546
20Ah,50,1.5,86,0.043612093047790096
20Ah,50,1.5,87,0.05310232671487259
20Ah,50,1.5,88,0.04344266916171325
20Ah,50,1.5,89,0.06534708247528583
20Ah,50,1.5,90,0.06955754747150426
20Ah,50,1.5,91,0.057033818395606777
20Ah,50,1.5,92,0.03918392372860962
20Ah,50,1.5,93,0.053791525491493006
20Ah,50,1.5,94,0.06317320158633458
20Ah,50,1.5,95,0.03253382927480464
20Ah,50,1.5,96,0.0581324904808201
20Ah,50,1.5,97,0.051983046331470814
20Ah,50,1.5,98,0.057657303007645565
20Ah,50,1.5,99,0.04613270742287125
68Ah,50,1.5,0,0.03857061852155398
68Ah,50,1.5,1,0.014251137084289904
68Ah,50,1.5,2,0.024847113090348604
68Ah,50,1.5,3,0.022736556892278555
68Ah,50,1.5,4,0.039743897010697866
68Ah,50,1.5,5,0.0018555245265711527
68Ah,50,1.5,6,0.009222779484656541
68Ah,50,1.5,7,0.019722336179803592
68Ah,50,1.5,8,0.0013824841089317991
68Ah,50,1.5,9,0.0001555960692017229
68Ah,50,1.5,10,0.02784220769580097
68Ah,50,1.5,11,0.02794055169773362
68Ah,50,1.5,12,0.008659963795849343
68Ah,50,1.5,13,0.019133070378557583
68Ah,50,1.5,14,0.011208065444540038
68Ah,50,1.5,15,0.02919403001747052
68Ah,50,1.5,16,0.00793053737933697
68Ah,50,1.5,17,0.004526787610289574
68Ah,50,1.5,18,0.006443048701557906
68Ah,50,1.5,19,0.005122502161576884
68Ah,50,1.5,20,0.01717427826276385
68Ah,50,1.5,21,0.007237617597959056
68Ah,50,1.5,22,0.07047977474363656
68Ah,50,1.5,23,0.011822611955643615
68Ah,50,1.5,24,0.022873882749215382
68Ah,50,1.5,25,0.0019077243032919297
68Ah,50,1.5,26,0.03794100752003568
68Ah,50,1.5,27,0.011494937413060834
68Ah,50,1.5,28,0.01498520985396816
68Ah,50,1.5,29,0.05583429944841321
68Ah,50,1.5,30,0.02375431473652819
68Ah,50,1.5,31,0.03488126807091196
68Ah,50,1.5,32,0.0165668231660349
68Ah,50,1.5,33,0.006280262001369925
68Ah,50,1.5,34,0.015392899682001174
68Ah,50,1.5,35,0.007454930150461924
68Ah,50,1.5,36,0.015052212332532223
68Ah,50,1.5,37,0.0006198125126878029
68Ah,50,1.5,38,0.010085207894834374
68Ah,50,1.5,39,0.014418651627001794
68Ah,50,1.5,40,0.012978694626025244
68Ah,50,1.5,41,0.03678746142316626
68Ah,50,1.5,42,0.0021861080479651193
68Ah,50,1.5,43,0.00046003118166564776
68Ah,50,1.5,44,0.005098175262241595
68Ah,50,1.5,45,0.01966886098375752
68Ah,50,1.5,46,0.01053878084976471
68Ah,50,1.5,47,0.02548737046332324
68Ah,50,1.5,48,0.008475869717423994
68Ah,50,1.5,49,0.006832234386556953
68Ah,50,1.5,50,0.03134277700107993
68Ah,50,1.5,51,0.015442132513417806
68Ah,50,1.5,52,0.033109683879447405
68Ah,50,1.5,53,0.018598258129766974
68Ah,50,1.5,54,0.027834874802020484
68Ah,50,1.5,55,0.01212355276682543
68Ah,50,1.5,56,0.016081944736904653
68Ah,50,1.5,57,0.00915775875814911
68Ah,50,1.5,58,0.04500440633000611
68Ah,50,1.5,59,0.00567473706917487
68Ah,50,1.5,60,0.024131752904766816
68Ah,50,1.5,61,0.02597244227501275
68Ah,50,1.5,62,0.017442854265891778
68Ah,50,1.5,63,0.015434571061143472
68Ah,50,1.5,64,0.024554927760994365
68Ah,50,1.5,65,0.01855686951582612
68Ah,50,1.5,66,0.009769386693579182
68Ah,50,1.5,67,0.005890948144870472
68Ah,50,1.5,68,0.03464271460640297
68Ah,50,1.5,69,0.042801395552348374
68Ah,50,1.5,70,0.0021340556108437763
68Ah,50,1.5,71,0.017291612418539878
68Ah,50,1.5,72,0.021715267685083556
68Ah,50,1.5,73,0.006532365572799351
68Ah,50,1.5,74,0.028651191802434636
68Ah,50,1.5,75,0.008466193232962138
68Ah,50,1.5,76,0.018311910159088344
68Ah,50,1.5,77,0.035953391137689354
68Ah,50,1.5,78,0.015944614762290202
68Ah,50,1.5,79,0.005270778579366639
68Ah,50,1.5,80,0.03375954308778627
68Ah,50,1.5,81,0.0037658845388799586
68Ah,50,1.5,82,0.025475320677312844
68Ah,50,1.5,83,0.0008265381206352005
68Ah,50,1.5,84,0.022389277771676635
68Ah,50,1.5,85,0.0009642004570921069
68Ah,50,1.5,86,0.03911960064924601
68Ah,50,1.5,87,0.034361014001771314
68Ah,50,1.5,88,0.021838096152524314
68Ah,50,1.5,89,0.02699394350046447
68Ah,50,1.5,90,0.0065781447537370625
68Ah,50,1.5,91,0.023649759673998995
68Ah,50,1.5,92,0.016175127593838858
68Ah,50,1.5,93,0.01446146432260733
68Ah,50,1.5,94,0.031135068473068378
68Ah,50,1.5,95,0.01309668562759715
68Ah,50,1.5,96,0.005468517250174914
68Ah,50,1.5,97,0.0073646050143175565
68Ah,50,1.5,98,0.02352579126276458
68Ah,50,1.5,99,0.039851195740748774
20Ah,75,1.5,0,0.01580089858688543
20Ah,75,1.5,1,0.018925041049179202
20Ah,75,1.5,2,0.013843661159490487
20Ah,75,1.5,3,0.015037449309591009
20Ah,75,1.5,4,0.013155539798585286
20Ah,75,1.5,5,0.013426730524387592
20Ah,75,1.5,6,0.011040451502089831
20Ah,75,1.5,7,0.003999356240491643
20Ah,75,1.5,8,0.019414717617587507
20Ah,75,1.5,9,0.016110722969250146
20Ah,75,1.5,10,0.015800898586885426
20Ah,75,1.5,11,0.012512784201339644
20Ah,75,1.5,12,0.003999356240491646
20Ah,75,1.5,13,0.013658747714629755
20Ah,75,1.5,14,0.01585588255397312
20Ah,75,1.5,15,0.02063107542391265
20Ah,75,1.5,16,0.02063107542391263
20Ah,75,1.5,17,0.01517670678946153
20Ah,75,1.5,18,0.011990191811759036
20Ah,75,1.5,19,0.008937288075334364
20Ah,75,1.5,20,0.008937288075334372
20Ah,75,1.5,21,0.015641433691300284
20Ah,75,1.5,22,0.015641433691300284
20Ah,75,1.5,23,0.003999356240491628
20Ah,75,1.5,24,0.019407167214219867
20Ah,75,1.5,25,0.013756632753062667
20Ah,75,1.5,26,0.01611072296925015
20Ah,75,1.5,27,0.0232590306745717
20Ah,75,1.5,28,0.018925041049179223
20Ah,75,1.5,29,0.019414717617587503
20Ah,75,1.5,30,0.01831322754796916
20Ah,75,1.5,31,0.0138436611594905
20Ah,75,1.5,32,0.013994652543414941
20Ah,75,1.5,33,0.013155539798585286
20Ah,75,1.5,34,0.019819010129916888
20Ah,75,1.5,35,0.020631075423912657
20Ah,75,1.5,36,0.0158558825539731
20Ah,75,1.5,37,0.019407167214219874
20Ah,75,1.5,38,0.01675977693530826
20Ah,75,1.5,39,0.015641433691300284
20Ah,75,1.5,40,0.01540270252686412
20Ah,75,1.5,41,0.019444343637372005
20Ah,75,1.5,42,0.011040451502089831
20Ah,75,1.5,43,0.01585588255397311
20Ah,75,1.5,44,0.015176706789461517
20Ah,75,1.5,45,0.023259030674571683
20Ah,75,1.5,46,0.016658376529441295
20Ah,75,1.5,47,0.01564143369130032
20Ah,75,1.5,48,0.006513454212240138
20Ah,75,1.5,49,0.019819010129916884
20Ah,75,1.5,50,0.012512784201339642
20Ah,75,1.5,51,0.015402702526864124
20Ah,75,1.5,52,0.013994652543414924
20Ah,75,1.5,53,0.01564143369130027
20Ah,75,1.5,54,0.016110722969250146
20Ah,75,1.5,55,0.0313954042120485
20Ah,75,1.5,56,0.01715567109732529
20Ah,75,1.5,57,0.013155539798585292
20Ah,75,1.5,58,0.023259030674571676
20Ah,75,1.5,59,0.020631075423912643
20Ah,75,1.5,60,0.0039993562404916335
20Ah,75,1.5,61,0.024344024709921776
20Ah,75,1.5,62,0.03139540421204846
20Ah,75,1.5,63,0.013426730524387597
20Ah,75,1.5,64,0.019836398242369383
20Ah,75,1.5,65,0.01592204177055079
20Ah,75,1.5,66,0.016759776935308234
20Ah,75,1.5,67,0.03139540421204845
20Ah,75,1.5,68,0.017155671097325277
20Ah,75,1.5,69,0.013155539798585268
20Ah,75,1.5,70,0.003999356240491645
20Ah,75,1.5,71,0.015037449309591017
20Ah,75,1.5,72,0.03139540421204847
20Ah,75,1.5,73,0.01595964813851385
20Ah,75,1.5,74,0.016310257148183696
20Ah,75,1.5,75,0.02434402470992181
20Ah,75,1.5,76,0.016887442674915102
20Ah,75,1.5,77,0.0156414336913003
20Ah,75,1.5,78,0.015922041770550798
20Ah,75,1.5,79,0.013426730524387588
20Ah,75,1.5,80,0.019819010129916905
20Ah,75,1.5,81,0.01517670678946154
20Ah,75,1.5,82,0.017155671097325284
20Ah,75,1.5,83,0.013994652543414926
20Ah,75,1.5,84,0.016887442674915105
20Ah,75,1.5,85,0.02134924351243795
20Ah,75,1.5,86,0.020631075423912643
20Ah,75,1.5,87,0.023259030674571697
20Ah,75,1.5,88,0.015855882553973116
20Ah,75,1.5,89,0.008937288075334369
20Ah,75,1.5,90,0.011040451502089831
20Ah,75,1.5,91,0.01892210571827151
20Ah,75,1.5,92,0.016658376529441302
20Ah,75,1.5,93,0.01580089858688545
20Ah,75,1.5,94,0.024344024709921804
20Ah,75,1.5,95,0.011040451502089842
20Ah,75,1.5,96,0.01675977693530825
20Ah,75,1.5,97,0.008937288075334376
20Ah,75,1.5,98,0.016310257148183703
20Ah,75,1.5,99,0.003999356240491653
68Ah,75,1.5,0,0.02042764912202265
68Ah,75,1.5,1,0.00991472358711007
68Ah,75,1.5,2,0.015895427936557283
68Ah,75,1.5,3,0.010410200563353544
68Ah,75,1.5,4,0.015563455210849043
68Ah,75,1.5,5,0.015585111432263595
68Ah,75,1.5,6,0.012563749772598047
68Ah,75,1.5,7,0.012978605689017257
68Ah,75,1.5,8,0.011962348744571841
68Ah,75,1.5,9,0.009348356463448986
68Ah,75,1.5,10,0.012699669584831087
68Ah,75,1.5,11,0.011863923356053506
68Ah,75,1.5,12,0.01582881970574326
68Ah,75,1.5,13,0.010870711093564646
68Ah,75,1.5,14,0.010613634495787734
68Ah,75,1.5,15,0.009768072737521715
68Ah,75,1.5,16,0.015153904916326445
68Ah,75,1.5,17,0.016624187042953164
68Ah,75,1.5,18,0.01656467009796904
68Ah,75,1.5,19,0.016670023838871815
68Ah,75,1.5,20,0.008210817724720985
68Ah,75,1.5,21,0.010960444787249545
68Ah,75,1.5,22,0.02084871629510826
68Ah,75,1.5,23,0.014421231248021218
68Ah,75,1.5,24,0.01933024513375927
68Ah,75,1.5,25,0.00872452744934365
68Ah,75,1.5,26,0.014713613727046031
68Ah,75,1.5,27,0.007796671074073198
68Ah,75,1.5,28,0.013534911167778647
68Ah,75,1.5,29,0.011467782892031946
68Ah,75,1.5,30,0.007690655721965714
68Ah,75,1.5,31,0.02641485288594568
68Ah,75,1.5,32,0.011105914771292795
68Ah,75,1.5,33,0.014732898377362956
68Ah,75,1.5,34,0.012901150454376363
68Ah,75,1.5,35,0.006298193165969433
68Ah,75,1.5,36,0.013143163533226369
68Ah,75,1.5,37,0.013679253012202597
68Ah,75,1.5,38,0.01212736341629676
68Ah,75,1.5,39,0.020153223542644143
68Ah,75,1.5,40,0.01702865367751631
68Ah,75,1.5,41,0.017381874324275792
68Ah,75,1.5,42,0.019712007849704043
68Ah,75,1.5,43,0.017140548192136576
68Ah,75,1.5,44,0.006175667327756393
68Ah,75,1.5,45,0.02020901119160078
68Ah,75,1.5,46,0.014469149752767918
68Ah,75,1.5,47,0.009796844893561045
68Ah,75,1.5,48,0.016056470706013872
68Ah,75,1.5,49,0.007794464057801855
68Ah,75,1.5,50,0.01076156355392485
68Ah,75,1.5,51,0.011613713986365
68Ah,75,1.5,52,0.012303125473231853
68Ah,75,1.5,53,0.005842460190662834
68Ah,75,1.5,54,0.010560177995096537
68Ah,75,1.5,55,0.01813468588888662
68Ah,75,1.5,56,0.01127078256680084
68Ah,75,1.5,57,0.008926933859728384
68Ah,75,1.5,58,0.007791243894039363
68Ah,75,1.5,59,0.0074088285910550306
68Ah,75,1.5,60,0.01828606184487024
68Ah,75,1.5,61,0.009839566053508142
68Ah,75,1.5,62,0.0074703470555836544
68Ah,75,1.5,63,0.009166343920485157
68Ah,75,1.5,64,0.009137967515679123
68Ah,75,1.5,65,0.006509649591483574
68Ah,75,1.5,66,0.010544899352243007
68Ah,75,1.5,67,0.012389968985033955
68Ah,75,1.5,68,0.006025044161483359
68Ah,75,1.5,69,0.011452832755089595
68Ah,75,1.5,70,0.011103798644047012
68Ah,75,1.5,71,0.01819744332292823
68Ah,75,1.5,72,0.013367909283622137
68Ah,75,1.5,73,0.017336287880783775
68Ah,75,1.5,74,0.01360893432722549
68Ah,75,1.5,75,0.013365545002905564
68Ah,75,1.5,76,0.0066343733242193465
68Ah,75,1.5,77,0.014913934657614312
68Ah,75,1.5,78,0.014446661890186356
68Ah,75,1.5,79,0.010778041882914107
68Ah,75,1.5,80,0.008310715219814678
68Ah,75,1.5,81,0.012796466579248622
68Ah,75,1.5,82,0.013068384354924382
68Ah,75,1.5,83,0.009686407723921863
68Ah,75,1.5,84,0.0073035588320208965
68Ah,75,1.5,85,0.006223879161492754
68Ah,75,1.5,86,0.008806246411114937
68Ah,75,1.5,87,0.013591207078025101
68Ah,75,1.5,88,0.010920991752800611
68Ah,75,1.5,89,0.01223102222406823
68Ah,75,1.5,90,0.00699645434149784
68Ah,75,1.5,91,0.016991124272180184
68Ah,75,1.5,92,0.018106977035868447
68Ah,75,1.5,93,0.0036202960191815286
68Ah,75,1.5,94,0.0029674658692694757
68Ah,75,1.5,95,0.016811221502302506
68Ah,75,1.5,96,0.013195351554786733
68Ah,75,1.5,97,0.014690463393948007
68Ah,75,1.5,98,0.011522210929047033
68Ah,75,1.5,99,0.012424238868140043
